,label
11395,6
11396,7
11397,8
11398,4
11399,1
11400,2
11401,2
11402,0
11403,0
11404,7
11405,7
11406,9
11407,7
11408,0
11409,7
11410,7
11411,0
11412,5
11413,7
11414,5
11415,2
11416,6
11417,9
11418,9
11419,3
11420,3
11421,5
11422,5
11423,8
11424,7
11425,8
11426,0
11427,3
11428,4
11429,9
11430,5
11431,7
11432,3
11433,1
11434,7
11435,2
11436,1
11437,5
11438,9
11439,4
11440,3
11441,4
11442,5
11443,1
11444,1
11445,8
11446,1
11447,1
11448,7
11449,9
11450,4
11451,7
11452,3
11453,9
11454,1
11455,3
11456,8
11457,9
11458,1
11459,1
11460,7
11461,6
11462,5
11463,2
11464,1
11465,1
11466,9
11467,2
11468,5
11469,2
11470,3
11471,5
11472,6
11473,3
11474,9
11475,4
11476,1
11477,7
11478,7
11479,1
11480,4
11481,2
11482,2
11483,2
11484,8
11485,7
11486,8
11487,6
11488,0
11489,7
11490,6
11491,3
11492,1
11493,1
11494,1
11495,6
11496,7
11497,8
11498,2
11499,2
11500,9
11501,4
11502,8
11503,6
11504,0
11505,0
11506,8
11507,3
11508,2
11509,1
11510,8
11511,9
11512,3
11513,7
11514,6
11515,5
11516,6
11517,7
11518,6
11519,1
11520,7
11521,6
11522,2
11523,0
11524,6
11525,2
11526,7
11527,0
11528,1
11529,8
11530,2
11531,0
11532,4
11533,8
11534,2
11535,2
11536,4
11537,1
11538,5
11539,4
11540,7
11541,5
11542,5
11543,9
11544,8
11545,1
11546,4
11547,4
11548,8
11549,4
11550,2
11551,5
11552,4
11553,6
11554,2
11555,4
11556,2
11557,0
11558,9
11559,7
11560,6
11561,2
11562,5
11563,3
11564,2
11565,1
11566,9
11567,1
11568,6
11569,0
11570,9
11571,6
11572,9
11573,6
11574,2
11575,4
11576,5
11577,2
11578,7
11579,0
11580,6
11581,2
11582,5
11583,8
11584,0
11585,1
11586,2
11587,7
11588,2
11589,5
11590,7
11591,3
11592,5
11593,5
11594,6
11595,1
11596,6
11597,7
11598,2
11599,8
11600,2
11601,9
11602,1
11603,2
11604,2
11605,9
11606,8
11607,1
11608,3
11609,5
11610,7
11611,7
11612,5
11613,1
11614,9
11615,1
11616,8
11617,2
11618,7
11619,3
11620,2
11621,0
11622,3
11623,9
11624,2
11625,1
11626,1
11627,7
11628,8
11629,8
11630,8
11631,3
11632,6
11633,5
11634,4
11635,3
11636,7
11637,0
11638,1
11639,0
11640,6
11641,5
11642,7
11643,7
11644,9
11645,2
11646,4
11647,4
11648,9
11649,8
11650,0
11651,6
11652,8
11653,3
11654,3
11655,2
11656,6
11657,8
11658,3
11659,0
11660,7
11661,9
11662,1
11663,9
11664,2
11665,9
11666,2
11667,3
11668,0
11669,6
11670,5
11671,7
11672,6
11673,6
11674,9
11675,5
11676,6
11677,0
11678,7
11679,9
11680,9
11681,3
11682,8
11683,6
11684,3
11685,1
11686,6
11687,4
11688,6
11689,7
11690,4
11691,9
11692,2
11693,5
11694,2
11695,5
11696,0
11697,2
11698,4
11699,2
11700,9
11701,7
11702,6
11703,7
11704,1
11705,5
11706,1
11707,4
11708,8
11709,0
11710,4
11711,3
11712,6
11713,9
11714,4
11715,4
11716,1
11717,0
11718,1
11719,1
11720,3
11721,8
11722,7
11723,7
11724,1
11725,8
11726,7
11727,4
11728,4
11729,5
11730,9
11731,6
11732,4
11733,8
11734,3
11735,8
11736,4
11737,3
11738,4
11739,4
11740,1
11741,5
11742,5
11743,8
11744,0
11745,4
11746,3
11747,7
11748,0
11749,2
11750,9
11751,0
11752,1
11753,1
11754,8
11755,8
11756,2
11757,7
11758,9
11759,3
11760,3
11761,9
11762,3
11763,5
11764,8
11765,8
11766,4
11767,1
11768,2
11769,3
11770,9
11771,6
11772,7
11773,8
11774,1
11775,3
11776,7
11777,0
11778,0
11779,8
11780,1
11781,5
11782,8
11783,2
11784,4
11785,4
11786,4
11787,2
11788,7
11789,4
11790,8
11791,4
11792,8
11793,9
11794,3
11795,9
11796,1
11797,4
11798,2
11799,5
11800,4
11801,2
11802,3
11803,2
11804,8
11805,7
11806,8
11807,6
11808,5
11809,8
11810,3
11811,4
11812,2
11813,0
11814,1
11815,1
11816,6
11817,1
11818,6
11819,0
11820,8
11821,3
11822,7
11823,1
11824,1
11825,2
11826,5
11827,9
11828,5
11829,4
11830,3
11831,1
11832,0
11833,5
11834,7
11835,0
11836,9
11837,1
11838,4
11839,7
11840,5
11841,6
11842,2
11843,6
11844,6
11845,0
11846,8
11847,3
11848,3
11849,7
11850,8
11851,1
11852,0
11853,1
11854,9
11855,8
11856,0
11857,8
11858,7
11859,4
11860,7
11861,7
11862,4
11863,1
11864,8
11865,3
11866,1
11867,6
11868,5
11869,8
11870,7
11871,1
11872,0
11873,6
11874,9
11875,6
11876,2
11877,4
11878,7
11879,6
11880,4
11881,0
11882,5
11883,8
11884,1
11885,2
11886,8
11887,2
11888,1
11889,9
11890,7
11891,4
11892,6
11893,5
11894,7
11895,0
11896,5
11897,9
11898,7
11899,1
11900,4
11901,2
11902,6
11903,8
11904,4
11905,7
11906,9
11907,9
11908,7
11909,3
11910,2
11911,8
11912,1
11913,6
11914,2
11915,5
11916,9
11917,4
11918,7
11919,6
11920,5
11921,2
11922,4
11923,6
11924,5
11925,8
11926,7
11927,6
11928,3
11929,3
11930,6
11931,3
11932,0
11933,0
11934,6
11935,2
11936,0
11937,6
11938,5
11939,5
11940,8
11941,5
11942,6
11943,6
11944,2
11945,1
11946,3
11947,3
11948,4
11949,4
11950,2
11951,8
11952,7
11953,3
11954,0
11955,1
11956,5
11957,6
11958,6
11959,2
11960,5
11961,8
11962,5
11963,2
11964,4
11965,5
11966,2
11967,9
11968,1
11969,9
11970,4
11971,4
11972,1
11973,9
11974,8
11975,2
11976,5
11977,9
11978,7
11979,6
11980,0
11981,5
11982,2
11983,4
11984,5
11985,8
11986,2
11987,9
11988,6
11989,0
11990,5
11991,4
11992,2
11993,0
11994,3
11995,5
11996,6
11997,2
11998,6
11999,2
12000,1
12001,6
12002,7
12003,5
12004,1
12005,5
12006,8
12007,0
12008,9
12009,0
12010,9
12011,2
12012,7
12013,6
12014,7
12015,9
12016,5
12017,4
12018,2
12019,7
12020,7
12021,7
12022,1
12023,2
12024,3
12025,5
12026,0
12027,0
12028,9
12029,4
12030,3
12031,6
12032,7
12033,1
12034,6
12035,2
12036,9
12037,4
12038,2
12039,7
12040,0
12041,2
12042,0
12043,7
12044,1
12045,1
12046,9
12047,3
12048,3
12049,4
12050,4
12051,4
12052,2
12053,9
12054,9
12055,2
12056,2
12057,3
12058,2
12059,7
12060,5
12061,5
12062,1
12063,9
12064,9
12065,2
12066,4
12067,6
12068,0
12069,9
12070,0
12071,7
12072,0
12073,1
12074,9
12075,3
12076,5
12077,6
12078,2
12079,6
12080,3
12081,8
12082,7
12083,2
12084,2
12085,6
12086,8
12087,5
12088,9
12089,1
12090,8
12091,2
12092,2
12093,7
12094,4
12095,9
12096,5
12097,1
12098,4
12099,9
12100,0
12101,4
12102,4
12103,0
12104,0
12105,9
12106,7
12107,2
12108,8
12109,4
12110,8
12111,8
12112,9
12113,1
12114,3
12115,4
12116,1
12117,5
12118,2
12119,9
12120,4
12121,0
12122,6
12123,3
12124,6
12125,3
12126,4
12127,1
12128,3
12129,1
12130,5
12131,6
12132,9
12133,2
12134,3
12135,4
12136,1
12137,9
12138,1
12139,4
12140,1
12141,9
12142,7
12143,1
12144,4
12145,7
12146,7
12147,6
12148,4
12149,2
12150,2
12151,1
12152,4
12153,6
12154,3
12155,9
12156,7
12157,5
12158,4
12159,2
12160,5
12161,5
12162,5
12163,3
12164,2
12165,5
12166,9
12167,4
12168,8
12169,0
12170,8
12171,4
12172,6
12173,3
12174,4
12175,9
12176,2
12177,2
12178,8
12179,7
12180,9
12181,3
12182,3
12183,6
12184,5
12185,5
12186,4
12187,7
12188,5
12189,3
12190,0
12191,8
12192,3
12193,4
12194,1
12195,6
12196,7
12197,1
12198,9
12199,9
12200,1
12201,8
12202,0
12203,2
12204,4
12205,7
12206,8
12207,7
12208,6
12209,9
12210,8
12211,7
12212,5
12213,5
12214,7
12215,8
12216,1
12217,8
12218,8
12219,9
12220,6
12221,2
12222,5
12223,1
12224,3
12225,9
12226,5
12227,0
12228,3
12229,2
12230,4
12231,9
12232,8
12233,2
12234,3
12235,2
12236,2
12237,7
12238,7
12239,3
12240,7
12241,7
12242,2
12243,0
12244,8
12245,2
12246,1
12247,6
12248,1
12249,5
12250,7
12251,0
12252,8
12253,4
12254,1
12255,3
12256,1
12257,5
12258,0
12259,2
12260,1
12261,5
12262,8
12263,6
12264,9
12265,6
12266,1
12267,6
12268,6
12269,3
12270,1
12271,6
12272,4
12273,6
12274,4
12275,5
12276,6
12277,9
12278,5
12279,6
12280,4
12281,3
12282,7
12283,8
12284,6
12285,3
12286,2
12287,5
12288,1
12289,7
12290,0
12291,1
12292,5
12293,0
12294,2
12295,0
12296,2
12297,8
12298,0
12299,4
12300,1
12301,2
12302,3
12303,9
12304,8
12305,5
12306,0
12307,4
12308,2
12309,8
12310,9
12311,0
12312,6
12313,3
12314,5
12315,2
12316,3
12317,9
12318,3
12319,4
12320,3
12321,2
12322,2
12323,5
12324,8
12325,6
12326,3
12327,8
12328,6
12329,3
12330,6
12331,9
12332,6
12333,9
12334,4
12335,6
12336,9
12337,1
12338,3
12339,1
12340,3
12341,3
12342,1
12343,2
12344,1
12345,5
12346,4
12347,2
12348,1
12349,8
12350,3
12351,4
12352,7
12353,0
12354,4
12355,8
12356,7
12357,5
12358,1
12359,9
12360,3
12361,6
12362,9
12363,7
12364,8
12365,8
12366,1
12367,6
12368,7
12369,4
12370,4
12371,6
12372,1
12373,1
12374,6
12375,8
12376,8
12377,1
12378,4
12379,6
12380,9
12381,4
12382,1
12383,0
12384,1
12385,7
12386,3
12387,8
12388,1
12389,7
12390,2
12391,1
12392,9
12393,4
12394,6
12395,1
12396,5
12397,4
12398,4
12399,0
12400,7
12401,7
12402,0
12403,6
12404,0
12405,7
12406,5
12407,8
12408,9
12409,1
12410,4
12411,6
12412,2
12413,3
12414,8
12415,1
12416,7
12417,8
12418,7
12419,0
12420,7
12421,5
12422,1
12423,5
12424,9
12425,0
12426,6
12427,0
12428,2
12429,7
12430,4
12431,1
12432,9
12433,6
12434,6
12435,4
12436,0
12437,3
12438,1
12439,8
12440,6
12441,8
12442,1
12443,9
12444,9
12445,2
12446,4
12447,5
12448,0
12449,8
12450,7
12451,4
12452,6
12453,8
12454,9
12455,2
12456,1
12457,3
12458,9
12459,8
12460,8
12461,2
12462,6
12463,4
12464,3
12465,0
12466,0
12467,6
12468,4
12469,3
12470,3
12471,5
12472,5
12473,2
12474,9
12475,0
12476,8
12477,9
12478,7
12479,1
12480,1
12481,8
12482,8
12483,6
12484,7
12485,4
12486,6
12487,1
12488,5
12489,4
12490,5
12491,8
12492,9
12493,3
12494,9
12495,8
12496,3
12497,1
12498,6
12499,8
12500,6
12501,4
12502,0
12503,8
12504,7
12505,6
12506,9
12507,1
12508,2
12509,3
12510,7
12511,9
12512,1
12513,3
12514,6
12515,7
12516,6
12517,2
12518,9
12519,5
12520,4
12521,3
12522,2
12523,1
12524,7
12525,1
12526,1
12527,7
12528,2
12529,9
12530,3
12531,0
12532,9
12533,4
12534,0
12535,2
12536,0
12537,3
12538,6
12539,3
12540,8
12541,6
12542,0
12543,6
12544,2
12545,1
12546,9
12547,1
12548,8
12549,2
12550,6
12551,0
12552,2
12553,5
12554,6
12555,2
12556,3
12557,8
12558,2
12559,3
12560,7
12561,3
12562,8
12563,9
12564,4
12565,0
12566,0
12567,5
12568,0
12569,7
12570,6
12571,0
12572,3
12573,1
12574,2
12575,3
12576,0
12577,9
12578,6
12579,3
12580,5
12581,3
12582,2
12583,6
12584,3
12585,4
12586,2
12587,3
12588,6
12589,2
12590,2
12591,0
12592,0
12593,4
12594,7
12595,0
12596,3
12597,5
12598,5
12599,0
